Unnamed: 0,Plate,Block,House,Room,Level_ft,Time_Cat,Feature,Type,Text,N1,Class,photo,x,y,Class_new
1652,056-035-X,7,4,72,-7.7,Late III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/056-035-x.png,68.13749372,27.32680897,Feeding / holding
1800,060-035-X,7,4,72,-15.1,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/060-035-x.png,68.13749372,27.32680897,Feeding / holding
1882,061-051-X,7,4,72,-15.1,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/061-051-x.png,68.13749372,27.32680897,Feeding / holding
1889,061-058-X,7,4,72,-14.6,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/061-058-x.png,68.13749372,27.32680897,Feeding / holding
1741,083-026-X,9,3,35,-3.7,Late Ib,Seal,,,Artefacts,Trade,,68.13723189893246,27.326929151802386,Trade + currency / access
1742,059-011-X,10,0,,-9.1,Late III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/059-011-x.png,68.13681853195092,27.326713129436506,Feeding / holding
2643,096-492-X,7,4,72,-14.7,Intermediate II,Seal,,,Artefacts,Trade,,68.13749372,27.32680897,Trade + currency / access
2711,098-565-X,7,4,49,-16.8,Intermediate III,Seal,,,Artefacts,Trade,,68.13749372,27.32680897,Trade + currency / access
2712,098-585-X,7,4,49,-17.6,Intermediate III,Seal,,,Artefacts,Trade,,68.13749372,27.32680897,Trade + currency / access
2713,098-592-X,7,4,71,-17.9,Intermediate III,Seal,,,Artefacts,Trade,,68.13749372,27.32680897,Trade + currency / access
1753,083-028-X,9,7,19,-4.1,Late Ib,Seal,,,Artefacts,Trade,,68.13684339292682,27.32681827002492,Trade + currency / access
1754,083-035-X,9,1,47,-4.2,Late Ib,Seal,,,Artefacts,Trade,,68.13725277565722,27.32701849991655,Trade + currency / access
1755,083-039-X,9,1,47,-4.8,Late Ib,Seal,,,Artefacts,Trade,,68.13725277565722,27.32701849991655,Trade + currency / access
1756,083-046-X,9,3,30,-4.9,Late Ib,Seal,,,Artefacts,Trade,,68.13723189893246,27.326929151802386,Trade + currency / access
1762,083-049-X,9,1,46,-4.7,Late Ib,Seal,,,Artefacts,Trade,,68.13725277565722,27.32701849991655,Trade + currency / access
2715,098-577-X,7,4,72,-17.2,Intermediate III,Seal,,,Artefacts,Trade,,68.13749372,27.32680897,Trade + currency / access
22,,7,4,72,-13.9,,Niche,,"House IV which was fairly complete was again self-contained and followed veiy much the same plan as in the previous period. Though the sills of a row' of three niches, 2 ft. 9 ins. wide by 1 ft. 2 ins. deep, in the northern w'all of the large room 72 were an average of 13 -9 ft. below datum, it is uncertain whether they should appear in the Intermediate I plan or that of the Intermediate II Phase. It depends upon whether their sills were at pavement level or above it when made.",Floor Features,Drainage,,68.13749372,27.32680897,Drainage
23,,7,4,,-21.7,,Doorsill,,"The badly ruined house (IV) which was entered from Long Lane was less substantially built. It appears to be of slightlv earlier date than Houses V and VII, as the door sills were some 21-7ft. below datum. ",Floor Features,,,68.13749372,27.32680897,Uncategorized
1770,060-007-X,10,4,75,-23.9,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/060-007-x.png,68.13657194616044,27.32668986116248,Feeding / holding
1773,060-055-X,4,0,5,-19.6,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/060-055-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1775,060-012-X,10,3,26,-13.9,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/060-012-x.png,68.13672757,27.32667561489865,Feeding / holding
1776,065-007-X,4,0,5,-19.6,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/065-007-x.png,68.13748153678563,27.32657154220549,Feeding / holding
0,"PI. XXXVII, b",7,4,50,-20.4,Intermediate III,Pottery - Jar,,"Inside the western doorway of room 50 of House IV was a large pottery jar fed by a little runnel (PI. XXXVII, b) made of a partially scooped-out brick, that seems never to have been covered in. As this vessel was inside the room and the liquid arrived from outside—a most unusual arrangement we must suppose that here we have the remains of some apparatus for brewing or perhaps, the preparation of oil. The jar was not holed as a drainage jar would have been, and it was well made and coated on the outside with a thick red slip which would prevent percolation.",Water Features,Drainage,,68.13749372,27.32680897,Feeding / holding
1782,065-008-X,4,0,5,-19.6,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/065-008-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1,,7,4,79,-18,Intermediate III,Pavement,,"The little patch of paving (79) at the level — 18 ft. is all that remains of either a bathing-place or a privy which, as so often at the present day, was built at a slightly higher level than the rest of the house to allow of proper drainage. Of the small house (III) to the west of it practically nothing remained.",Water Features,Water Platforms,,68.13749372,27.32680897,Water Platforms
1788,065-012-X,4,0,5,-19.6,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/065-012-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1789,060-026-X,10,1,4,-21.1,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/060-026-x.png,68.13695734039524,27.326673394270657,Feeding / holding
1790,060-027-X,4,0,5,-20.2,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/060-027-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1791,065-013-X,4,0,5,-19.6,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/065-013-x.png,68.13748153678563,27.32657154220549,Feeding / holding
217,109-025-X,7,5,68,-17.2,Intermediate III,Cooking Baking Utensils,Pottery of unkown use,"Pierced rectangular plaque. Appears to be pottery. Well made. In its centre a rectangular hole pierces it vertically. Four small, round holes. ",Artefacts,Domestic,,68.13748123,27.32672203,Feeding / holding
327,075-008-X,7,5,51,-12,Intermediate I,Human Figure,Figurine,Pottery; no slip. The single necklace is unfortunately broken. A cone worn on the top of the head just in front of the head-dress is exactly like that commonly worn by the women of the Punjab at the present day.,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/075-008-x.png,68.13748123,27.32672203,Play/ Spiritual
352,076-010-X,7,5,68,-21.5,Early Periods,Human Figure,Figurine,"Pottery; no slip. A roughly modelled figure, probably that of a woman, with the hair hanging down the back. THis figure is unusual in that it is fixe on a pottery stand. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/076-010-x.png,68.13748123,27.32672203,Play/ Spiritual
1807,066-019-X,4,0,5,-19.6,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/066-019-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1808,084-062-X,9,6,30,-4.9,Late Ib,Seal,,,Artefacts,Trade,,68.13691437157924,27.326887650571138,Trade + currency / access
422,140-055-X,7,5,63,-7.3,Late III,Personal Ornament,Finger-Ring,Three coils of copper or bronze wire. ,Artefacts,Domestic,,68.13748123,27.32672203,Beauty / Affect
1812,066-048-X,4,0,5,-19.6,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/066-048-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1814,060-049-X,10,3,26,-15,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/060-049-x.png,68.13672757,27.32667561489865,Feeding / holding
1817,060-052-X,4,0,15,-20.2,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/060-052-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1819,060-065-X,4,0,6,-17.9,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/060-065-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1820,066-024-X,4,0,6,-17.9,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/066-024-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1822,060-013-X,4,0,7,-16.8,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/060-013-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1826,066-052-X,4,0,7,-16.8,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/066-052-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1828,061-061-X,4,0,8,-18.3,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/061-061-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1830,062-018-X,4,0,8,-18.3,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/062-018-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1833,061-003-X,10,2,26,-21.6,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/061-003-x.png,68.13696757020749,27.326793023227424,Feeding / holding
1835,061-005-X,10,2,26,-13.9,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/061-005-x.png,68.13696757020749,27.326793023227424,Feeding / holding
1838,061-008-X,4,0,15,-20.4,[check data],Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/061-008-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1843,062-044-X,4,0,9,-18.4,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/062-044-x.png,68.13748153678563,27.32657154220549,Feeding / holding
474,100-003-X,7,5,51,-12,Intermediate I,Personal Ornament,Hair-pin,"Bronze; badly corroded and bent. Surmounted by two head whose spiral horns show them to represent the black buck, in the Bikanir desert. This particular pin affords a proof that was not used to fasten the clothing, for the horns which were originally vertical would have been seriously in the way. ",Artefacts,Domestic,,68.13748123,27.32672203,Beauty / Affect
475,100-010-X,7,5,51,-12,Intermediate I,Personal Ornament,Hair-pin,"Bronze; badly corroded and bent. Surmounted by two head whose spiral horns show them to represent the black buck, in the Bikanir desert. This particular pin affords a proof that was not used to fasten the clothing, for the horns which were originally vertical would have been seriously in the way. ",Artefacts,Domestic,,68.13748123,27.32672203,Beauty / Affect
1849,089-367-X,4,0,15,-11.8,Intermediate I,Seal,,,Artefacts,Trade,,68.13748153678563,27.32657154220549,Trade + currency / access
511,140-044-X,7,5,62,-6.4,Late II,Personal Ornament,Button,"Blue faienece. Obverse rounded with slight projection in centre, reverse flat, with two converging holes. ",Artefacts,Domestic,,68.13748123,27.32672203,Beauty / Affect
1853,060-042-X,4,0,16,-19.5,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/060-042-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1857,061-013-X,4,0,16,-17.6,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/061-013-x.png,68.13748153678563,27.32657154220549,Feeding / holding
588,109-055-X,7,5,78,-12.9,Intermediate I,Tools,Spindle-whorls,Shell. Upper surface carefully polished; under surface slightly concave and in places follows the natural curvature of the shell. ,Artefacts,Craft,,68.13748123,27.32672203,Making / Craft / Food
618,143-002-X,7,5,66,-12.5,Intermediate I,Vessels,Vessel,Soft white alabaster. Part of a shallow dish with a ring base. The drawing is reconstruction from the small fragment found. Badly corroded. ,Artefacts,Domestic,,68.13748123,27.32672203,Feeding / holding
822,137-034-X,7,5,68,-6.9,Late II,Beads,,,Artefacts,Trade,,68.13748123,27.32672203,Beauty / Affect
1869,061-073-X,4,0,16,-19.4,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/061-073-x.png,68.13748153678563,27.32657154220549,Feeding / holding
839,137-051-X,7,5,63,-7.3,Late III,Beads,,,Artefacts,Trade,,68.13748123,27.32672203,Beauty / Affect
1872,066-013-X,4,0,16,-19.4,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/066-013-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1874,062-006-X,4,0,78,-19.3,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/062-006-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1878,084-064-X,9,7,52,-4.9,Late Ib,Seal,,,Artefacts,Trade,,68.13684339292682,27.32681827002492,Trade + currency / access
840,137-052-X,7,5,63,-7.3,Late III,Beads,,,Artefacts,Trade,,68.13748123,27.32672203,Beauty / Affect
874,137-086-X,7,5,68,-6.9,Late II,Beads,,,Artefacts,Trade,,68.13748123,27.32672203,Beauty / Affect
1887,061-056-X,10,1,4,-21.1,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/061-056-x.png,68.13695734039524,27.326673394270657,Feeding / holding
881,137-093-X,7,5,54,-4.8,Late Ib,Beads,,,Artefacts,Trade,,68.13748123,27.32672203,Beauty / Affect
1892,066-046-X,4,0,78,-19.6,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/066-046-x.png,68.13748153678563,27.32657154220549,Feeding / holding
916,138-023-X,7,5,62,-5,Late II,Beads,,,Artefacts,Trade,,68.13748123,27.32672203,Beauty / Affect
919,138-026-X,7,5,62,-5.3,Late II,Beads,,,Artefacts,Trade,,68.13748123,27.32672203,Beauty / Affect
988,139-031-X,7,5,66,-16,Intermediate III,Beads,,,Artefacts,Trade,,68.13748123,27.32672203,Beauty / Affect
1900,089-368-X,10,2,22,-11.6,Intermediate I,Seal,,,Artefacts,Trade,,68.13696757020749,27.326793023227424,Trade + currency / access
1904,063-011-X,4,0,79,-19.4,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/063-011-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1249,130-021-X,7,5,78,-13.4,Intermediate II,Metal,,,Artefacts,Craft,,68.13748123,27.32672203,Making / Craft / Food
1274,130-024-X,7,5,64,-19.3,Intermediate III,Metal,,,Artefacts,Craft,,68.13748123,27.32672203,Making / Craft / Food
1276,131-015-X,7,5,64,-19.3,Intermediate III,Metal,,,Artefacts,Craft,,68.13748123,27.32672203,Making / Craft / Food
1278,127-005-X,7,5,66,-17,Intermediate III,Metal,,,Artefacts,Craft,,68.13748123,27.32672203,Making / Craft / Food
1285,132-023-X,7,5,66,-17,Intermediate III,Metal,,,Artefacts,Craft,,68.13748123,27.32672203,Making / Craft / Food
1297,123-016-X,7,5,78,-13.4,Intermediate II,Metal,,,Artefacts,Craft,,68.13748123,27.32672203,Making / Craft / Food
1467,067-009-X,7,5,64,-12.5,Intermediate I,Pottery - Incised and Painted,,,Artefacts,Other,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/067-009-x.png,68.13748123,27.32672203,Feeding / holding
1925,084-096-X,9,8,15,-6.4,Late II,Seal,,,Artefacts,Trade,,68.13686443,27.327119842504317,Trade + currency / access
1468,067-010-X,7,5,64,-12.5,Intermediate I,Pottery - Incised and Painted,,,Artefacts,Other,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/067-010-x.png,68.13748123,27.32672203,Feeding / holding
1469,067-011-X,7,5,64,-12.5,Intermediate I,Pottery - Incised and Painted,,,Artefacts,Other,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/067-011-x.png,68.13748123,27.32672203,Feeding / holding
1501,068-016-X,7,5,68,-6.6,Late II,Pottery - Incised and Painted,,,Artefacts,Other,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/068-016-x.png,68.13748123,27.32672203,Feeding / holding
1502,068-017-X,7,5,68,-6.9,Late II,Pottery - Incised and Painted,,,Artefacts,Other,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/068-017-x.png,68.13748123,27.32672203,Feeding / holding
1503,068-018-X,7,5,68,-6.9,Late II,Pottery - Incised and Painted,,,Artefacts,Other,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/068-018-x.png,68.13748123,27.32672203,Feeding / holding
1504,068-019-X,7,5,68,-6.9,Late II,Pottery - Incised and Painted,,,Artefacts,Other,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/068-019-x.png,68.13748123,27.32672203,Feeding / holding
1505,068-020-X,7,5,68,-6.9,Late II,Pottery - Incised and Painted,,,Artefacts,Other,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/068-020-x.png,68.13748123,27.32672203,Feeding / holding
1506,068-021-X,7,5,68,-6.6,Late II,Pottery - Incised and Painted,,,Artefacts,Other,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/068-021-x.png,68.13748123,27.32672203,Feeding / holding
1943,084-100-X,9,8,16,-6.1,Late II,Seal,,,Artefacts,Trade,,68.13686443,27.327119842504317,Trade + currency / access
1949,062-038-X,4,0,14,-20.2,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/062-038-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1507,068-022-X,7,5,68,-6.9,Late II,Pottery - Incised and Painted,,,Artefacts,Other,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/068-022-x.png,68.13748123,27.32672203,Feeding / holding
1514,068-023-X,7,5,68,-6.6,Late II,Pottery - Incised and Painted,,,Artefacts,Other,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/068-023-x.png,68.13748123,27.32672203,Feeding / holding
1515,068-024-X,7,5,68,-7,Late III,Pottery - Incised and Painted,,,Artefacts,Other,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/068-024-x.png,68.13748123,27.32672203,Feeding / holding
1516,068-025-X,7,5,68,-6.9,Late II,Pottery - Incised and Painted,,,Artefacts,Other,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/068-025-x.png,68.13748123,27.32672203,Feeding / holding
1958,062-047-X,4,0,,-21.9,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/062-047-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1518,068-026-X,7,5,68,-6.9,Late II,Pottery - Incised and Painted,,,Artefacts,Other,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/068-026-x.png,68.13748123,27.32672203,Feeding / holding
1960,084-103-X,9,8,21,-6.1,Late II,Seal,,,Artefacts,Trade,,68.13686443,27.327119842504317,Trade + currency / access
1523,069-012-X,7,5,68,-6.9,Late II,Pottery - Incised and Painted,,,Artefacts,Other,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/069-012-x.png,68.13748123,27.32672203,Feeding / holding
1689,057-016-X,7,5,78,-8,Late III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/057-016-x.png,68.13748123,27.32672203,Feeding / holding
1718,058-002-X,7,5,64,-9,Late III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/058-002-x.png,68.13748123,27.32672203,Feeding / holding
1787,060-024-X,7,5,78,-13.7,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/060-024-x.png,68.13748123,27.32672203,Feeding / holding
1844,061-014-X,7,5,78,-13.7,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/061-014-x.png,68.13748123,27.32672203,Feeding / holding
1968,085-105-X,9,8,21,-6.1,Late II,Seal,,,Artefacts,Trade,,68.13686443,27.327119842504317,Trade + currency / access
1897,061-066-X,7,5,78,-20.9,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/061-066-x.png,68.13748123,27.32672203,Feeding / holding
1972,063-009-X,4,0,12,-21.6,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/063-009-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1957,062-045-X,7,5,53,-19.5,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/062-045-x.png,68.13748123,27.32672203,Feeding / holding
1962,063-001-X,7,5,64,-18.4,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/063-001-x.png,68.13748123,27.32672203,Feeding / holding
2016,064-038-X,4,0,8,-20.4,[check data],Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/064-038-x.png,68.13748153678563,27.32657154220549,Feeding / holding
2017,064-039-X,4,0,8,-20.4,[check data],Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/064-039-x.png,68.13748153678563,27.32657154220549,Feeding / holding
2021,064-043-X,4,0,8,-20.4,[check data],Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/064-043-x.png,68.13748153678563,27.32657154220549,Feeding / holding
2027,064-049-X,4,0,8,-20.4,[check data],Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/064-049-x.png,68.13748153678563,27.32657154220549,Feeding / holding
1964,060-063-X,7,5,68,-17.1,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/060-063-x.png,68.13748123,27.32672203,Feeding / holding
1966,061-023-X,7,5,68,-17.1,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/061-023-x.png,68.13748123,27.32672203,Feeding / holding
2147,088-163-X,7,5,64,-7.5,Late III,Seal,,,Artefacts,Trade,,68.13748123,27.32672203,Trade + currency / access
2160,083-012-X,7,5,63,-2.9,Late Ia,Seal,,,Artefacts,Trade,,68.13748123,27.32672203,Trade + currency / access
2048,094-381-X,10,1,2,-12,Intermediate I,Seal,,,Artefacts,Trade,,68.13695734039524,27.326673394270657,Trade + currency / access
2049,094-384-X,10,4,71,-12.2,Intermediate I,Seal,,,Artefacts,Trade,,68.13657194616044,27.32668986116248,Trade + currency / access
2050,085-120-X,9,9,75,-6.5,Late II,Seal,,,Artefacts,Trade,,68.13699991543639,27.32712846,Trade + currency / access
2051,085-126-X,9,8,10,-6.7,Late II,Seal,,,Artefacts,Trade,,68.13686443,27.327119842504317,Trade + currency / access
2054,085-133-X,9,8,20,-6.8,Late II,Seal,,,Artefacts,Trade,,68.13686443,27.327119842504317,Trade + currency / access
2055,085-134-X,9,12,92,-6.8,Late II,Seal,,,Artefacts,Trade,,68.13725408069455,27.32714321,Trade + currency / access
2056,085-135-X,9,4,6,-6.8,Late II,Seal,,,Artefacts,Trade,,68.13696016573564,27.326984249612284,Trade + currency / access
2062,085-155-X,9,8,14,-7.1,Late III,Seal,,,Artefacts,Trade,,68.13686443,27.327119842504317,Trade + currency / access
2064,065-021-X,4,0,5,-15.4,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/065-021-x.png,68.13748153678563,27.32657154220549,Feeding / holding
2167,083-019-X,7,5,53,-3.6,Late Ib,Seal,,,Artefacts,Trade,,68.13748123,27.32672203,Trade + currency / access
2181,083-033-X,7,5,52,-4.3,Late Ib,Seal,,,Artefacts,Trade,,68.13748123,27.32672203,Trade + currency / access
2202,084-055-X,7,5,54,-5.2,Late II,Seal,,,Artefacts,Trade,,68.13748123,27.32672203,Trade + currency / access
2080,065-037-X,4,0,11,-21,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/065-037-x.png,68.13748153678563,27.32657154220549,Feeding / holding
2081,065-038-X,4,0,11,-21,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/065-038-x.png,68.13748153678563,27.32657154220549,Feeding / holding
2082,065-039-X,4,0,11,-21,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/065-039-x.png,68.13748153678563,27.32657154220549,Feeding / holding
2083,065-040-X,4,0,11,-21,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/065-040-x.png,68.13748153678563,27.32657154220549,Feeding / holding
2084,065-041-X,4,0,11,-21,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/065-041-x.png,68.13748153678563,27.32657154220549,Feeding / holding
2088,065-045-X,4,0,8,-21.1,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/065-045-x.png,68.13748153678563,27.32657154220549,Feeding / holding
2089,065-046-X,4,0,8,-21.1,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/065-046-x.png,68.13748153678563,27.32657154220549,Feeding / holding
2090,065-047-X,4,0,8,-21.1,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/065-047-x.png,68.13748153678563,27.32657154220549,Feeding / holding
2212,084-065-X,7,5,52,-5,Late II,Seal,,,Artefacts,Trade,,68.13748123,27.32672203,Trade + currency / access
